==========================================
SLURM_JOB_ID = 7928652
SLURM_JOB_NODELIST = d14-04
TMPDIR = /tmp/SLURM_7928652
==========================================
2026-04-13 13:17:22.320065: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1776111446.641257  715579 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 31134 MB memory:  -> device: 0, name: Tesla V100-PCIE-32GB, pci bus id: 0000:3b:00.0, compute capability: 7.0
2026-04-13 13:17:26.944817: I tensorflow/core/kernels/data/tf_record_dataset_op.cc:390] TFRecordDataset `buffer_size` is unspecified, default to 262144
2026-04-13 13:17:27.961029: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 13:17:28.998818: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 13:17:31.431839: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 13:17:35.948151: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence

======================================================================
DFO Trial 27
======================================================================
Params: {
  "TRAINING_STEPS": 100000,
  "BATCH_SIZE": 512,
  "LEARNING_RATE": 0.001,
  "LR_DECAY_RATE": 0.99,
  "LR_DECAY_STEPS": 100,
  "NUM_COUNTER_EXAMPLES": 16,
  "LANGEVIN_TRAIN_ITERATIONS": 100,
  "LANGEVIN_STEPSIZE_INIT": 0.1,
  "LANGEVIN_STEPSIZE_FINAL": 1e-05,
  "LANGEVIN_STEPSIZE_POWER": 2.0,
  "LANGEVIN_NOISE_SCALE": 1.0,
  "LANGEVIN_DELTA_ACTION_CLIP": 0.1,
  "GRADIENT_MARGIN": 1.0,
  "SOFTMAX_TEMPERATURE": 0.5,
  "UNIFORM_BOUNDARY_BUFFER": 0.05,
  "HIDDEN_DIMS": [
    256,
    256
  ]
}

  Training (100000 steps)...
  Using device: cuda
  n_dim=8, action_dim=8, frame_stack=2
  Steps=100000, LR=0.001, Temp=0.5
  Counter-examples=16, Langevin iters=100
  Model: [256, 256], Grad margin=1.0
  Dataset size: 102000
  Step 500/100000 | Loss: 2.6304 (NCE: 2.6188, GP: 0.0115) | Acc: 0.107 | LR: 9.51e-04 | 47.5s
  Step 10000/100000 | Loss: 2.5771 (NCE: 2.5549, GP: 0.0222) | Acc: 0.955 | LR: 3.66e-04 | 847.0s
  Step 10500/100000 | Loss: 2.5887 (NCE: 2.5676, GP: 0.0211) | Acc: 0.924 | LR: 3.48e-04 | 883.8s
  Step 11000/100000 | Loss: 2.5761 (NCE: 2.5563, GP: 0.0198) | Acc: 0.932 | LR: 3.31e-04 | 922.0s
  Step 11500/100000 | Loss: 2.5895 (NCE: 2.5666, GP: 0.0229) | Acc: 0.871 | LR: 3.15e-04 | 963.4s
  Step 12000/100000 | Loss: 2.5824 (NCE: 2.5611, GP: 0.0213) | Acc: 0.963 | LR: 2.99e-04 | 1000.4s
  Step 12500/100000 | Loss: 2.6036 (NCE: 2.5796, GP: 0.0240) | Acc: 0.928 | LR: 2.85e-04 | 1041.7s
  Step 13000/100000 | Loss: 2.5916 (NCE: 2.5699, GP: 0.0217) | Acc: 0.951 | LR: 2.71e-04 | 1078.5s
  Step 13500/100000 | Loss: 2.5945 (NCE: 2.5735, GP: 0.0210) | Acc: 0.936 | LR: 2.57e-04 | 1115.7s
  Step 14000/100000 | Loss: 2.5967 (NCE: 2.5748, GP: 0.0220) | Acc: 0.934 | LR: 2.45e-04 | 1152.5s
  Step 14500/100000 | Loss: 2.5857 (NCE: 2.5622, GP: 0.0234) | Acc: 0.975 | LR: 2.33e-04 | 1189.2s
  Step 15000/100000 | Loss: 2.5982 (NCE: 2.5754, GP: 0.0228) | Acc: 0.939 | LR: 2.21e-04 | 1229.9s
  Step 15500/100000 | Loss: 2.5925 (NCE: 2.5701, GP: 0.0225) | Acc: 0.977 | LR: 2.11e-04 | 1273.2s
  Step 16000/100000 | Loss: 2.5873 (NCE: 2.5661, GP: 0.0212) | Acc: 0.971 | LR: 2.00e-04 | 1310.6s
  Step 16500/100000 | Loss: 2.5744 (NCE: 2.5509, GP: 0.0236) | Acc: 0.975 | LR: 1.90e-04 | 1347.7s
  Step 17000/100000 | Loss: 2.5978 (NCE: 2.5757, GP: 0.0221) | Acc: 0.955 | LR: 1.81e-04 | 1384.6s
  Step 17500/100000 | Loss: 2.6051 (NCE: 2.5839, GP: 0.0212) | Acc: 0.945 | LR: 1.72e-04 | 1421.2s
  Step 18000/100000 | Loss: 2.5886 (NCE: 2.5668, GP: 0.0218) | Acc: 0.947 | LR: 1.64e-04 | 1457.8s
  Step 18500/100000 | Loss: 2.5873 (NCE: 2.5657, GP: 0.0216) | Acc: 0.967 | LR: 1.56e-04 | 1494.7s
  Step 19000/100000 | Loss: 2.5839 (NCE: 2.5623, GP: 0.0216) | Acc: 0.967 | LR: 1.48e-04 | 1531.6s
  Step 19500/100000 | Loss: 2.5815 (NCE: 2.5593, GP: 0.0223) | Acc: 0.967 | LR: 1.41e-04 | 1568.4s
  Step 20000/100000 | Loss: 2.5939 (NCE: 2.5721, GP: 0.0219) | Acc: 0.947 | LR: 1.34e-04 | 1605.2s
  Step 20500/100000 | Loss: 2.5839 (NCE: 2.5626, GP: 0.0214) | Acc: 0.967 | LR: 1.27e-04 | 1642.1s
  Step 21000/100000 | Loss: 2.5877 (NCE: 2.5656, GP: 0.0221) | Acc: 0.973 | LR: 1.21e-04 | 1681.1s
  Step 21500/100000 | Loss: 2.5880 (NCE: 2.5651, GP: 0.0230) | Acc: 0.951 | LR: 1.15e-04 | 1727.9s
  Step 22000/100000 | Loss: 2.5903 (NCE: 2.5694, GP: 0.0209) | Acc: 0.953 | LR: 1.10e-04 | 1764.1s
  Step 22500/100000 | Loss: 2.5891 (NCE: 2.5677, GP: 0.0214) | Acc: 0.955 | LR: 1.04e-04 | 1803.0s
  Step 23000/100000 | Loss: 2.5881 (NCE: 2.5668, GP: 0.0213) | Acc: 0.965 | LR: 9.91e-05 | 1842.1s
  Step 23500/100000 | Loss: 2.5978 (NCE: 2.5763, GP: 0.0215) | Acc: 0.955 | LR: 9.42e-05 | 1878.7s
  Step 24000/100000 | Loss: 2.5952 (NCE: 2.5740, GP: 0.0212) | Acc: 0.963 | LR: 8.96e-05 | 1917.3s
  Step 24500/100000 | Loss: 2.5897 (NCE: 2.5677, GP: 0.0220) | Acc: 0.963 | LR: 8.52e-05 | 1958.5s
  Step 25000/100000 | Loss: 2.5918 (NCE: 2.5710, GP: 0.0208) | Acc: 0.957 | LR: 8.11e-05 | 1995.0s
  Step 25500/100000 | Loss: 2.5978 (NCE: 2.5739, GP: 0.0239) | Acc: 0.957 | LR: 7.71e-05 | 2037.9s
  Step 26000/100000 | Loss: 2.5902 (NCE: 2.5686, GP: 0.0216) | Acc: 0.957 | LR: 7.33e-05 | 2073.7s
  Step 26500/100000 | Loss: 2.5988 (NCE: 2.5781, GP: 0.0207) | Acc: 0.959 | LR: 6.97e-05 | 2113.6s
  Step 27000/100000 | Loss: 2.5876 (NCE: 2.5661, GP: 0.0215) | Acc: 0.965 | LR: 6.63e-05 | 2149.7s
  Step 27500/100000 | Loss: 2.5928 (NCE: 2.5713, GP: 0.0215) | Acc: 0.982 | LR: 6.30e-05 | 2185.7s
  Step 28000/100000 | Loss: 2.5940 (NCE: 2.5717, GP: 0.0223) | Acc: 0.973 | LR: 6.00e-05 | 2221.8s
  Step 28500/100000 | Loss: 2.5868 (NCE: 2.5649, GP: 0.0219) | Acc: 0.967 | LR: 5.70e-05 | 2259.4s
  Step 29000/100000 | Loss: 2.5913 (NCE: 2.5701, GP: 0.0213) | Acc: 0.967 | LR: 5.42e-05 | 2295.5s
  Step 29500/100000 | Loss: 2.5940 (NCE: 2.5728, GP: 0.0212) | Acc: 0.961 | LR: 5.16e-05 | 2336.6s
  Step 30000/100000 | Loss: 2.5964 (NCE: 2.5747, GP: 0.0217) | Acc: 0.973 | LR: 4.90e-05 | 2380.0s
  Step 30500/100000 | Loss: 2.5925 (NCE: 2.5706, GP: 0.0220) | Acc: 0.967 | LR: 4.66e-05 | 2416.4s
  Step 31000/100000 | Loss: 2.5938 (NCE: 2.5708, GP: 0.0230) | Acc: 0.969 | LR: 4.44e-05 | 2452.2s
  Step 31500/100000 | Loss: 2.5916 (NCE: 2.5698, GP: 0.0218) | Acc: 0.971 | LR: 4.22e-05 | 2487.8s
  Step 32000/100000 | Loss: 2.5853 (NCE: 2.5626, GP: 0.0227) | Acc: 0.971 | LR: 4.01e-05 | 2523.3s
  Step 32500/100000 | Loss: 2.5860 (NCE: 2.5650, GP: 0.0210) | Acc: 0.965 | LR: 3.81e-05 | 2564.2s
  Step 33000/100000 | Loss: 2.6004 (NCE: 2.5779, GP: 0.0224) | Acc: 0.963 | LR: 3.63e-05 | 2610.2s
  Step 33500/100000 | Loss: 2.5864 (NCE: 2.5643, GP: 0.0221) | Acc: 0.965 | LR: 3.45e-05 | 2655.6s
  Step 34000/100000 | Loss: 2.5906 (NCE: 2.5686, GP: 0.0220) | Acc: 0.957 | LR: 3.28e-05 | 2696.9s
  Step 34500/100000 | Loss: 2.5956 (NCE: 2.5749, GP: 0.0207) | Acc: 0.963 | LR: 3.12e-05 | 2732.7s
  Step 35000/100000 | Loss: 2.5923 (NCE: 2.5709, GP: 0.0215) | Acc: 0.951 | LR: 2.97e-05 | 2768.4s
  Step 35500/100000 | Loss: 2.5979 (NCE: 2.5760, GP: 0.0220) | Acc: 0.963 | LR: 2.82e-05 | 2804.1s
  Step 36000/100000 | Loss: 2.5892 (NCE: 2.5674, GP: 0.0218) | Acc: 0.959 | LR: 2.68e-05 | 2843.9s
  Step 36500/100000 | Loss: 2.6017 (NCE: 2.5795, GP: 0.0221) | Acc: 0.967 | LR: 2.55e-05 | 2883.7s
  Step 37000/100000 | Loss: 2.5993 (NCE: 2.5773, GP: 0.0220) | Acc: 0.967 | LR: 2.43e-05 | 2919.7s
  Step 37500/100000 | Loss: 2.5905 (NCE: 2.5688, GP: 0.0217) | Acc: 0.973 | LR: 2.31e-05 | 2955.7s
  Step 38000/100000 | Loss: 2.5932 (NCE: 2.5703, GP: 0.0228) | Acc: 0.973 | LR: 2.19e-05 | 2991.8s
  Step 38500/100000 | Loss: 2.5922 (NCE: 2.5706, GP: 0.0216) | Acc: 0.951 | LR: 2.09e-05 | 3027.9s
  Step 39000/100000 | Loss: 2.5895 (NCE: 2.5672, GP: 0.0223) | Acc: 0.961 | LR: 1.98e-05 | 3071.7s
  Step 39500/100000 | Loss: 2.5913 (NCE: 2.5699, GP: 0.0214) | Acc: 0.947 | LR: 1.89e-05 | 3117.6s
  Step 40000/100000 | Loss: 2.5951 (NCE: 2.5734, GP: 0.0217) | Acc: 0.963 | LR: 1.80e-05 | 3155.4s
  Step 40500/100000 | Loss: 2.5992 (NCE: 2.5770, GP: 0.0222) | Acc: 0.971 | LR: 1.71e-05 | 3197.3s
  Step 41000/100000 | Loss: 2.5899 (NCE: 2.5688, GP: 0.0211) | Acc: 0.963 | LR: 1.62e-05 | 3235.2s
  Step 41500/100000 | Loss: 2.5943 (NCE: 2.5721, GP: 0.0222) | Acc: 0.963 | LR: 1.54e-05 | 3277.5s
  Step 42000/100000 | Loss: 2.5968 (NCE: 2.5751, GP: 0.0216) | Acc: 0.953 | LR: 1.47e-05 | 3323.5s
  Step 42500/100000 | Loss: 2.5982 (NCE: 2.5769, GP: 0.0213) | Acc: 0.975 | LR: 1.40e-05 | 3363.2s
  Step 43000/100000 | Loss: 2.5933 (NCE: 2.5707, GP: 0.0226) | Acc: 0.965 | LR: 1.33e-05 | 3407.4s
  Step 43500/100000 | Loss: 2.5890 (NCE: 2.5687, GP: 0.0203) | Acc: 0.959 | LR: 1.26e-05 | 3446.7s
  Step 44000/100000 | Loss: 2.6004 (NCE: 2.5793, GP: 0.0211) | Acc: 0.969 | LR: 1.20e-05 | 3482.1s
  Step 44500/100000 | Loss: 2.5938 (NCE: 2.5725, GP: 0.0213) | Acc: 0.973 | LR: 1.14e-05 | 3517.8s
  Step 45000/100000 | Loss: 2.5907 (NCE: 2.5696, GP: 0.0211) | Acc: 0.961 | LR: 1.09e-05 | 3555.4s
  Step 45500/100000 | Loss: 2.5962 (NCE: 2.5743, GP: 0.0218) | Acc: 0.971 | LR: 1.03e-05 | 3592.3s
  Step 46000/100000 | Loss: 2.5893 (NCE: 2.5684, GP: 0.0209) | Acc: 0.967 | LR: 9.82e-06 | 3627.7s
  Step 46500/100000 | Loss: 2.5849 (NCE: 2.5638, GP: 0.0211) | Acc: 0.967 | LR: 9.34e-06 | 3663.4s
  Step 47000/100000 | Loss: 2.5904 (NCE: 2.5697, GP: 0.0207) | Acc: 0.967 | LR: 8.88e-06 | 3700.0s
  Step 47500/100000 | Loss: 2.5967 (NCE: 2.5750, GP: 0.0217) | Acc: 0.984 | LR: 8.45e-06 | 3740.9s
  Step 48000/100000 | Loss: 2.5982 (NCE: 2.5777, GP: 0.0205) | Acc: 0.973 | LR: 8.03e-06 | 3786.1s
  Step 48500/100000 | Loss: 2.6105 (NCE: 2.5892, GP: 0.0213) | Acc: 0.955 | LR: 7.64e-06 | 3830.2s
  Step 49000/100000 | Loss: 2.5957 (NCE: 2.5749, GP: 0.0208) | Acc: 0.953 | LR: 7.27e-06 | 3872.5s
  Step 49500/100000 | Loss: 2.6028 (NCE: 2.5812, GP: 0.0215) | Acc: 0.967 | LR: 6.91e-06 | 3918.1s
  Step 50000/100000 | Loss: 2.5905 (NCE: 2.5680, GP: 0.0225) | Acc: 0.963 | LR: 6.57e-06 | 3954.9s
  Step 50500/100000 | Loss: 2.5915 (NCE: 2.5696, GP: 0.0218) | Acc: 0.977 | LR: 6.25e-06 | 3994.0s
  Step 51000/100000 | Loss: 2.5926 (NCE: 2.5720, GP: 0.0206) | Acc: 0.965 | LR: 5.94e-06 | 4033.5s
  Step 51500/100000 | Loss: 2.5940 (NCE: 2.5725, GP: 0.0215) | Acc: 0.971 | LR: 5.65e-06 | 4072.4s
  Step 52000/100000 | Loss: 2.5856 (NCE: 2.5655, GP: 0.0201) | Acc: 0.963 | LR: 5.37e-06 | 4119.1s
  Step 52500/100000 | Loss: 2.5993 (NCE: 2.5787, GP: 0.0206) | Acc: 0.957 | LR: 5.11e-06 | 4157.5s
  Step 53000/100000 | Loss: 2.5903 (NCE: 2.5693, GP: 0.0211) | Acc: 0.971 | LR: 4.86e-06 | 4199.0s
  Step 53500/100000 | Loss: 2.6000 (NCE: 2.5780, GP: 0.0220) | Acc: 0.959 | LR: 4.62e-06 | 4237.3s
  Step 54000/100000 | Loss: 2.5986 (NCE: 2.5777, GP: 0.0208) | Acc: 0.969 | LR: 4.40e-06 | 4274.4s
  Step 54500/100000 | Loss: 2.5929 (NCE: 2.5713, GP: 0.0216) | Acc: 0.973 | LR: 4.18e-06 | 4320.3s
  Step 55000/100000 | Loss: 2.5983 (NCE: 2.5767, GP: 0.0217) | Acc: 0.980 | LR: 3.98e-06 | 4366.3s
  Step 55500/100000 | Loss: 2.5843 (NCE: 2.5627, GP: 0.0216) | Acc: 0.973 | LR: 3.78e-06 | 4416.5s
  Step 56000/100000 | Loss: 2.5919 (NCE: 2.5696, GP: 0.0223) | Acc: 0.961 | LR: 3.60e-06 | 4466.6s
  Step 56500/100000 | Loss: 2.5932 (NCE: 2.5723, GP: 0.0209) | Acc: 0.971 | LR: 3.42e-06 | 4516.4s
  Step 57000/100000 | Loss: 2.5982 (NCE: 2.5767, GP: 0.0215) | Acc: 0.957 | LR: 3.25e-06 | 4566.7s
  Step 57500/100000 | Loss: 2.6070 (NCE: 2.5846, GP: 0.0224) | Acc: 0.969 | LR: 3.09e-06 | 4616.9s
  Step 58000/100000 | Loss: 2.6004 (NCE: 2.5790, GP: 0.0214) | Acc: 0.971 | LR: 2.94e-06 | 4657.3s
  Step 58500/100000 | Loss: 2.5919 (NCE: 2.5702, GP: 0.0218) | Acc: 0.977 | LR: 2.80e-06 | 4704.1s
  Step 59000/100000 | Loss: 2.5937 (NCE: 2.5725, GP: 0.0212) | Acc: 0.967 | LR: 2.66e-06 | 4742.5s
  Step 59500/100000 | Loss: 2.6019 (NCE: 2.5799, GP: 0.0220) | Acc: 0.963 | LR: 2.53e-06 | 4781.4s
  Step 60000/100000 | Loss: 2.5808 (NCE: 2.5596, GP: 0.0212) | Acc: 0.984 | LR: 2.41e-06 | 4820.3s
  Step 60500/100000 | Loss: 2.5910 (NCE: 2.5686, GP: 0.0223) | Acc: 0.965 | LR: 2.29e-06 | 4859.2s
  Step 61000/100000 | Loss: 2.5967 (NCE: 2.5741, GP: 0.0226) | Acc: 0.973 | LR: 2.18e-06 | 4897.5s
  Step 61500/100000 | Loss: 2.5922 (NCE: 2.5712, GP: 0.0210) | Acc: 0.963 | LR: 2.07e-06 | 4936.4s
  Step 62000/100000 | Loss: 2.5906 (NCE: 2.5688, GP: 0.0218) | Acc: 0.967 | LR: 1.97e-06 | 4976.4s
  Step 62500/100000 | Loss: 2.6000 (NCE: 2.5780, GP: 0.0219) | Acc: 0.959 | LR: 1.87e-06 | 5016.2s
  Step 63000/100000 | Loss: 2.6004 (NCE: 2.5782, GP: 0.0222) | Acc: 0.951 | LR: 1.78e-06 | 5055.2s
  Step 63500/100000 | Loss: 2.6047 (NCE: 2.5823, GP: 0.0224) | Acc: 0.965 | LR: 1.69e-06 | 5094.1s
  Step 64000/100000 | Loss: 2.5988 (NCE: 2.5764, GP: 0.0224) | Acc: 0.965 | LR: 1.61e-06 | 5137.7s
  Step 64500/100000 | Loss: 2.5938 (NCE: 2.5724, GP: 0.0213) | Acc: 0.965 | LR: 1.53e-06 | 5183.5s
  Step 65000/100000 | Loss: 2.6060 (NCE: 2.5839, GP: 0.0221) | Acc: 0.965 | LR: 1.46e-06 | 5229.3s
  Step 65500/100000 | Loss: 2.6075 (NCE: 2.5851, GP: 0.0225) | Acc: 0.953 | LR: 1.38e-06 | 5267.2s
  Step 66000/100000 | Loss: 2.5910 (NCE: 2.5688, GP: 0.0221) | Acc: 0.967 | LR: 1.32e-06 | 5302.4s
  Step 66500/100000 | Loss: 2.5865 (NCE: 2.5648, GP: 0.0217) | Acc: 0.975 | LR: 1.25e-06 | 5337.7s
  Step 67000/100000 | Loss: 2.5947 (NCE: 2.5741, GP: 0.0206) | Acc: 0.967 | LR: 1.19e-06 | 5373.1s
  Step 67500/100000 | Loss: 2.5946 (NCE: 2.5733, GP: 0.0213) | Acc: 0.957 | LR: 1.13e-06 | 5417.4s
  Step 68000/100000 | Loss: 2.5923 (NCE: 2.5707, GP: 0.0216) | Acc: 0.971 | LR: 1.08e-06 | 5463.5s
  Step 68500/100000 | Loss: 2.5901 (NCE: 2.5663, GP: 0.0237) | Acc: 0.980 | LR: 1.02e-06 | 5500.2s
  Step 69000/100000 | Loss: 2.5935 (NCE: 2.5724, GP: 0.0212) | Acc: 0.967 | LR: 9.73e-07 | 5538.7s
  Step 69500/100000 | Loss: 2.5923 (NCE: 2.5722, GP: 0.0201) | Acc: 0.971 | LR: 9.26e-07 | 5583.4s
  Step 70000/100000 | Loss: 2.5912 (NCE: 2.5711, GP: 0.0201) | Acc: 0.957 | LR: 8.80e-07 | 5619.1s
  Step 70500/100000 | Loss: 2.5967 (NCE: 2.5756, GP: 0.0211) | Acc: 0.975 | LR: 8.37e-07 | 5655.0s
  Step 71000/100000 | Loss: 2.5926 (NCE: 2.5711, GP: 0.0215) | Acc: 0.951 | LR: 7.96e-07 | 5693.9s
  Step 71500/100000 | Loss: 2.5977 (NCE: 2.5769, GP: 0.0208) | Acc: 0.955 | LR: 7.57e-07 | 5731.1s
  Step 72000/100000 | Loss: 2.5903 (NCE: 2.5690, GP: 0.0213) | Acc: 0.967 | LR: 7.20e-07 | 5770.7s
  Step 72500/100000 | Loss: 2.5899 (NCE: 2.5696, GP: 0.0203) | Acc: 0.963 | LR: 6.85e-07 | 5811.7s
  Step 73000/100000 | Loss: 2.5907 (NCE: 2.5690, GP: 0.0217) | Acc: 0.963 | LR: 6.51e-07 | 5853.7s
  Step 73500/100000 | Loss: 2.5960 (NCE: 2.5750, GP: 0.0211) | Acc: 0.959 | LR: 6.19e-07 | 5892.7s
  Step 74000/100000 | Loss: 2.5989 (NCE: 2.5767, GP: 0.0222) | Acc: 0.955 | LR: 5.89e-07 | 5932.0s
  Step 74500/100000 | Loss: 2.5894 (NCE: 2.5679, GP: 0.0215) | Acc: 0.980 | LR: 5.60e-07 | 5970.5s
  Step 75000/100000 | Loss: 2.5905 (NCE: 2.5692, GP: 0.0213) | Acc: 0.973 | LR: 5.33e-07 | 6009.3s
  Step 75500/100000 | Loss: 2.5947 (NCE: 2.5735, GP: 0.0212) | Acc: 0.965 | LR: 5.06e-07 | 6048.7s
  Step 76000/100000 | Loss: 2.5967 (NCE: 2.5751, GP: 0.0216) | Acc: 0.975 | LR: 4.82e-07 | 6096.9s
  Step 76500/100000 | Loss: 2.5951 (NCE: 2.5735, GP: 0.0217) | Acc: 0.975 | LR: 4.58e-07 | 6144.6s
  Step 77000/100000 | Loss: 2.6028 (NCE: 2.5803, GP: 0.0225) | Acc: 0.969 | LR: 4.36e-07 | 6194.3s
  Step 77500/100000 | Loss: 2.5946 (NCE: 2.5727, GP: 0.0219) | Acc: 0.971 | LR: 4.14e-07 | 6242.8s
  Step 78000/100000 | Loss: 2.5946 (NCE: 2.5737, GP: 0.0209) | Acc: 0.971 | LR: 3.94e-07 | 6286.0s
  Step 78500/100000 | Loss: 2.5988 (NCE: 2.5767, GP: 0.0221) | Acc: 0.979 | LR: 3.75e-07 | 6324.9s
  Step 79000/100000 | Loss: 2.5918 (NCE: 2.5715, GP: 0.0203) | Acc: 0.971 | LR: 3.56e-07 | 6363.5s
  Step 79500/100000 | Loss: 2.5985 (NCE: 2.5776, GP: 0.0209) | Acc: 0.963 | LR: 3.39e-07 | 6402.4s
  Step 80000/100000 | Loss: 2.5906 (NCE: 2.5690, GP: 0.0216) | Acc: 0.973 | LR: 3.22e-07 | 6441.7s
  Step 80500/100000 | Loss: 2.5972 (NCE: 2.5765, GP: 0.0207) | Acc: 0.959 | LR: 3.06e-07 | 6488.6s
